16/02/2018 16:03,1,horizontal,7.064
16/02/2018 16:03,1,horizontal,8.82
16/02/2018 16:03,1,horizontal,9.863
16/02/2018 16:03,1,horizontal,10.942
16/02/2018 16:03,1,horizontal,12.041
16/02/2018 16:03,1,horizontal,9.274
16/02/2018 16:03,1,horizontal,6.111
16/02/2018 16:03,1,horizontal,5.329
16/02/2018 16:03,1,horizontal,4.084
16/02/2018 16:03,1,horizontal,1.765
16/02/2018 16:03,1,horizontal,3.224
16/02/2018 16:03,1,horizontal,6.215
16/02/2018 16:03,1,horizontal,9.013
16/02/2018 16:03,1,horizontal,10.098
16/02/2018 16:03,1,horizontal,11.292
16/02/2018 16:03,1,horizontal,11.718
16/02/2018 16:03,1,horizontal,11.739
16/02/2018 16:03,1,horizontal,9.16
16/02/2018 16:03,1,horizontal,8.485
16/02/2018 16:03,1,horizontal,7.568
16/02/2018 16:03,1,horizontal,6.972
16/02/2018 16:03,1,horizontal,5.258
16/02/2018 16:03,1,horizontal,5.447
16/02/2018 16:03,1,horizontal,8.11
16/02/2018 16:03,1,horizontal,9.293
16/02/2018 16:03,1,horizontal,10.191
16/02/2018 16:03,1,horizontal,11.106
16/02/2018 16:03,1,horizontal,11.903
16/02/2018 16:03,1,horizontal,11.993
16/02/2018 16:03,1,horizontal,9.268
16/02/2018 16:03,1,horizontal,7.142
16/02/2018 16:03,1,horizontal,5.265
16/02/2018 16:03,1,horizontal,5.036
16/02/2018 16:03,1,horizontal,6.189
16/02/2018 16:03,1,horizontal,8.846
16/02/2018 16:03,1,horizontal,10.311
16/02/2018 16:03,1,horizontal,11.602
16/02/2018 16:03,1,horizontal,12.795
16/02/2018 16:03,1,horizontal,13.137
16/02/2018 16:03,1,horizontal,13.136
16/02/2018 16:03,1,horizontal,10.383
16/02/2018 16:03,1,horizontal,8.857
16/02/2018 16:03,1,horizontal,7.685
16/02/2018 16:03,1,horizontal,5.821
16/02/2018 16:03,1,horizontal,0.699
16/02/2018 16:03,1,horizontal,1.231
16/02/2018 16:03,1,horizontal,4.532
16/02/2018 16:03,1,horizontal,6.221
16/02/2018 16:03,1,horizontal,7.544
16/02/2018 16:03,1,horizontal,9.542
16/02/2018 16:03,1,horizontal,10.544
16/02/2018 16:03,1,horizontal,11.203
16/02/2018 16:03,2,vertical,11.134
16/02/2018 16:03,2,vertical,3.161
16/02/2018 16:03,2,vertical,0
16/02/2018 16:03,2,vertical,0
16/02/2018 16:06,2,vertical,0
16/02/2018 16:06,2,vertical,0
16/02/2018 16:06,2,vertical,0.861
16/02/2018 16:06,2,vertical,0.008
16/02/2018 16:06,2,vertical,0.003
16/02/2018 16:06,2,vertical,0.003
16/02/2018 16:06,2,vertical,0.003
16/02/2018 16:06,2,vertical,0.002
16/02/2018 16:06,2,vertical,0.002
16/02/2018 16:06,2,vertical,0.004
16/02/2018 16:06,2,vertical,0.073
16/02/2018 16:06,2,vertical,2.066
16/02/2018 16:06,2,vertical,2.057
16/02/2018 16:06,2,vertical,2.056
16/02/2018 16:06,2,vertical,2.002
16/02/2018 16:06,2,vertical,1.321
16/02/2018 16:06,2,vertical,1.31
16/02/2018 16:06,2,vertical,2.425
16/02/2018 16:06,2,vertical,3.852
16/02/2018 16:06,2,vertical,4.085
16/02/2018 16:06,2,vertical,4.262
16/02/2018 16:06,2,vertical,5.9
16/02/2018 16:06,2,vertical,7.286
16/02/2018 16:06,2,vertical,7.649
16/02/2018 16:06,2,vertical,8.122
16/02/2018 16:06,2,vertical,10.407
16/02/2018 16:06,2,vertical,10.249
16/02/2018 16:06,2,vertical,10.465
16/02/2018 16:06,2,vertical,10.167
16/02/2018 16:06,2,vertical,9.01
16/02/2018 16:06,2,vertical,2.76
16/02/2018 16:06,2,vertical,0
16/02/2018 16:06,2,vertical,0
16/02/2018 16:06,2,vertical,0.001
16/02/2018 16:06,2,vertical,0.003
16/02/2018 16:06,2,vertical,0.368
16/02/2018 16:06,2,vertical,1.08
16/02/2018 16:06,2,vertical,1.71
16/02/2018 16:06,2,vertical,1.876
16/02/2018 16:06,2,vertical,1.88
16/02/2018 16:06,2,vertical,1.899
16/02/2018 16:06,2,vertical,1.899
16/02/2018 16:06,2,vertical,1.931
16/02/2018 16:06,2,vertical,2.262
